,Serving,Win,Service,dir_srv,Surface,isAce,count
12338,Serving,Loss,2nd,Wide,Grass,False,1
12339,Serving,Loss,2nd,Body,Grass,False,1
12340,Serving,Win,1st,Wide,Grass,False,1
12341,Receiving,Win,1st,Down the T,Grass,False,1
12342,Receiving,Loss,1st,Wide,Grass,False,1
12343,Receiving,Loss,2nd,Down the T,Grass,False,1
12344,Receiving,Loss,2nd,Body,Grass,False,1
12345,Receiving,Loss,1st,Wide,Grass,False,1
12346,Serving,Loss,2nd,Wide,Grass,False,1
12347,Serving,Win,1st,Down the T,Grass,False,1
12348,Serving,Win,1st,Down the T,Grass,False,1
12349,Serving,Win,1st,Down the T,Grass,False,1
12350,Serving,Win,1st,Wide,Grass,False,1
12351,Receiving,Loss,1st,Down the T,Grass,True,1
12352,Receiving,Win,2nd,Body,Grass,False,1
12353,Receiving,Loss,1st,Down the T,Grass,False,1
12354,Receiving,Loss,2nd,Wide,Grass,False,1
12355,Receiving,Loss,1st,Down the T,Grass,False,1
12356,Serving,Win,1st,Down the T,Grass,True,1
12357,Serving,Loss,1st,Body,Grass,False,1
12358,Serving,Win,1st,Body,Grass,False,1
12359,Serving,Loss,2nd,Down the T,Grass,False,1
12360,Serving,Win,2nd,Wide,Grass,False,1
12361,Serving,Win,1st,Body,Grass,False,1
12362,Receiving,Win,2nd,Wide,Grass,False,1
12363,Receiving,Loss,2nd,Down the T,Grass,False,1
12364,Receiving,Loss,2nd,Wide,Grass,False,1
12365,Receiving,Loss,1st,Wide,Grass,False,1
12366,Receiving,Loss,1st,Wide,Grass,False,1
12367,Serving,Win,1st,Down the T,Grass,False,1
12368,Serving,Win,1st,Down the T,Grass,False,1
12369,Serving,Win,1st,Wide,Grass,False,1
12370,Serving,Loss,2nd,Wide,Grass,False,1
12371,Serving,Loss,2nd,Body,Grass,False,1
12372,Serving,Loss,1st,Wide,Grass,False,1
12373,Serving,Loss,1st,Wide,Grass,False,1
12374,Serving,Win,1st,Body,Grass,False,1
12375,Serving,Win,1st,Wide,Grass,False,1
12376,Serving,Loss,1st,Body,Grass,False,1
12377,Serving,Loss,2nd,Wide,Grass,False,1
12378,Serving,Win,1st,Wide,Grass,False,1
12379,Serving,Win,1st,Down the T,Grass,False,1
12380,Serving,Win,1st,Wide,Grass,False,1
12381,Receiving,Loss,1st,Wide,Grass,False,1
12382,Receiving,Loss,1st,Wide,Grass,False,1
12383,Receiving,Loss,1st,Wide,Grass,False,1
12384,Receiving,Loss,1st,Down the T,Grass,True,1
12385,Serving,Win,2nd,Wide,Grass,False,1
12386,Receiving,Loss,1st,Down the T,Grass,False,1
12387,Receiving,Win,1st,Wide,Grass,False,1
12388,Serving,Win,2nd,Wide,Grass,False,1
12389,Serving,Win,1st,Wide,Grass,False,1
12390,Receiving,Loss,2nd,Down the T,Grass,False,1
12391,Receiving,Loss,2nd,Down the T,Grass,False,1
12392,Serving,Win,1st,Down the T,Grass,False,1
12393,Serving,Win,2nd,Wide,Grass,False,1
12394,Receiving,Win,2nd,Body,Grass,False,1
12395,Serving,Loss,1st,Wide,Grass,False,1
12396,Serving,Win,2nd,Down the T,Grass,False,1
12397,Serving,Win,2nd,Wide,Grass,False,1
12398,Serving,Win,1st,Down the T,Grass,False,1
12399,Serving,Win,1st,Wide,Grass,False,1
12400,Receiving,Win,1st,Wide,Grass,False,1
12401,Receiving,Loss,1st,Down the T,Grass,False,1
12402,Receiving,Win,1st,Down the T,Grass,False,1
12403,Receiving,Win,2nd,Wide,Grass,False,1
12404,Receiving,Win,1st,Down the T,Grass,False,1
12405,Serving,Win,1st,Down the T,Grass,False,1
12406,Serving,Loss,2nd,Down the T,Grass,False,1
12407,Serving,Loss,2nd,Wide,Grass,False,1
12408,Serving,Win,1st,Wide,Grass,False,1
12409,Serving,Win,2nd,Down the T,Grass,False,1
12410,Serving,Loss,2nd,Body,Grass,False,1
12411,Serving,Win,1st,Wide,Grass,False,1
12412,Serving,Win,1st,Wide,Grass,False,1
12413,Receiving,Win,2nd,Body,Grass,False,1
12414,Receiving,Loss,1st,Body,Grass,False,1
12415,Receiving,Loss,2nd,Down the T,Grass,False,1
12416,Receiving,Win,1st,Wide,Grass,False,1
12417,Receiving,Loss,1st,Wide,Grass,False,1
12418,Receiving,Win,2nd,Body,Grass,False,1
12419,Receiving,Loss,1st,Wide,Grass,False,1
12420,Receiving,Win,2nd,Wide,Grass,False,1
12421,Receiving,Loss,1st,Wide,Grass,False,1
12422,Receiving,Loss,1st,Down the T,Grass,False,1
12423,Serving,Win,1st,Down the T,Grass,False,1
12424,Serving,Loss,2nd,Wide,Grass,False,1
12425,Serving,Loss,2nd,Body,Grass,False,1
12426,Serving,Win,1st,Wide,Grass,False,1
12427,Serving,Win,1st,Down the T,Grass,False,1
12428,Serving,Win,1st,Down the T,Grass,True,1
12429,Receiving,Loss,1st,Wide,Grass,False,1
12430,Receiving,Loss,1st,Down the T,Grass,False,1
12431,Receiving,Win,1st,Wide,Grass,False,1
12432,Receiving,Win,2nd,Down the T,Grass,False,1
12433,Receiving,Loss,1st,Down the T,Grass,True,1
12434,Receiving,Win,1st,Down the T,Grass,False,1
12435,Receiving,Loss,1st,Down the T,Grass,False,1
12436,Receiving,Loss,1st,Wide,Grass,False,1
12437,Serving,Win,1st,Wide,Grass,False,1
12439,Serving,Win,2nd,Wide,Grass,False,1
12440,Serving,Win,1st,Down the T,Grass,True,1
12441,Receiving,Win,1st,Wide,Grass,False,1
12442,Receiving,Loss,1st,Wide,Grass,False,1
12443,Receiving,Loss,2nd,Down the T,Grass,False,1
12444,Receiving,Win,1st,Wide,Grass,False,1
12445,Receiving,Win,2nd,Down the T,Grass,False,1
12446,Receiving,Win,1st,Wide,Grass,False,1
12447,Serving,Win,1st,Down the T,Grass,False,1
12448,Serving,Win,2nd,Down the T,Grass,False,1
12450,Serving,Win,1st,Down the T,Grass,False,1
12451,Receiving,Loss,1st,Wide,Grass,False,1
12452,Receiving,Loss,1st,Wide,Grass,True,1
12453,Receiving,Loss,2nd,Body,Grass,False,1
12454,Receiving,Loss,1st,Wide,Grass,False,1
12455,Serving,Loss,2nd,Body,Grass,False,1
12456,Serving,Loss,2nd,Wide,Grass,False,1
12457,Serving,Win,1st,Down the T,Grass,False,1
12458,Serving,Loss,1st,Wide,Grass,False,1
12459,Serving,Loss,1st,Down the T,Grass,False,1
12460,Receiving,Loss,1st,Down the T,Grass,False,1
12461,Receiving,Loss,2nd,Wide,Grass,False,1
12462,Receiving,Loss,1st,Wide,Grass,False,1
12463,Receiving,Win,2nd,Body,Grass,False,1
12464,Receiving,Loss,1st,Wide,Grass,True,1
12465,Serving,Loss,1st,Down the T,Grass,False,1
12466,Serving,Win,1st,Down the T,Grass,False,1
12467,Serving,Loss,1st,Down the T,Grass,False,1
12468,Serving,Loss,2nd,Down the T,Grass,False,1
12469,Serving,Win,1st,Down the T,Grass,False,1
12470,Serving,Win,1st,Wide,Grass,True,1
12471,Serving,Win,1st,Wide,Grass,False,1
12473,Receiving,Loss,2nd,Body,Grass,False,1
12474,Receiving,Loss,1st,Down the T,Grass,False,1
12475,Receiving,Loss,2nd,Down the T,Grass,False,1
12476,Receiving,Loss,2nd,Body,Grass,False,1
12477,Serving,Win,1st,Down the T,Grass,False,1
12478,Serving,Loss,2nd,Body,Grass,False,1
12479,Serving,Win,1st,Down the T,Grass,False,1
12480,Serving,Win,2nd,Wide,Grass,False,1
12481,Serving,Loss,2nd,Down the T,Grass,False,1
12482,Serving,Loss,2nd,Down the T,Grass,False,1
12483,Serving,Win,1st,Body,Grass,False,1
12484,Serving,Loss,1st,Down the T,Grass,False,1
12485,Serving,Win,1st,Wide,Grass,False,1
12486,Serving,Win,2nd,Body,Grass,False,1
12487,Receiving,Loss,1st,Wide,Grass,False,1
12488,Receiving,Win,1st,Body,Grass,False,1
12489,Receiving,Loss,2nd,Body,Grass,False,1
12490,Receiving,Loss,1st,Down the T,Grass,False,1
12491,Receiving,Loss,1st,Wide,Grass,False,1
12493,Serving,Win,2nd,Down the T,Grass,False,1
12494,Serving,Win,1st,Wide,Grass,False,1
12495,Serving,Loss,2nd,Wide,Grass,False,1
12496,Serving,Loss,2nd,Wide,Grass,False,1
12497,Serving,Win,2nd,Down the T,Grass,False,1
12498,Receiving,Loss,1st,Down the T,Grass,False,1
12499,Receiving,Win,2nd,Body,Grass,False,1
12500,Receiving,Loss,2nd,Down the T,Grass,False,1
12501,Receiving,Win,2nd,Down the T,Grass,False,1
12502,Receiving,Loss,1st,Wide,Grass,False,1
12503,Receiving,Loss,1st,Down the T,Grass,False,1
12505,Serving,Win,1st,Down the T,Grass,False,1
12506,Serving,Loss,1st,Wide,Grass,False,1
12507,Serving,Win,1st,Down the T,Grass,False,1
12508,Serving,Win,1st,Wide,Grass,False,1
12509,Serving,Win,1st,Wide,Grass,False,1
12511,Receiving,Loss,2nd,Body,Grass,False,1
12512,Receiving,Win,2nd,Body,Grass,False,1
12513,Receiving,Loss,1st,Wide,Grass,False,1
12514,Receiving,Loss,1st,Down the T,Grass,False,1
12515,Receiving,Loss,2nd,Wide,Grass,False,1
12516,Serving,Win,1st,Body,Grass,False,1
12517,Serving,Win,2nd,Down the T,Grass,False,1
12518,Serving,Loss,2nd,Wide,Grass,False,1
12519,Serving,Win,2nd,Wide,Grass,False,1
12520,Serving,Loss,1st,Down the T,Grass,False,1
12521,Serving,Win,1st,Down the T,Grass,True,1
12522,Receiving,Loss,2nd,Down the T,Grass,False,1
12523,Receiving,Win,1st,Down the T,Grass,False,1
12524,Receiving,Loss,1st,Wide,Grass,False,1
12525,Receiving,Loss,1st,Down the T,Grass,False,1
12526,Receiving,Loss,1st,Wide,Grass,True,1
12527,Serving,Win,1st,Wide,Grass,True,1
12528,Serving,Loss,1st,Down the T,Grass,False,1
12529,Serving,Win,1st,Down the T,Grass,False,1
12530,Serving,Win,1st,Wide,Grass,False,1
12531,Serving,Loss,1st,Down the T,Grass,False,1
12532,Serving,Loss,1st,Body,Grass,False,1
12533,Serving,Win,1st,Wide,Grass,False,1
12534,Serving,Win,1st,Down the T,Grass,True,1
12535,Receiving,Loss,1st,Wide,Grass,False,1
12536,Receiving,Win,1st,Down the T,Grass,False,1
12537,Receiving,Win,2nd,Down the T,Grass,False,1
12538,Receiving,Loss,1st,Down the T,Grass,False,1
12539,Receiving,Win,1st,Wide,Grass,False,1
12540,Receiving,Win,2nd,Wide,Grass,False,1
12541,Serving,Win,1st,Wide,Grass,False,1
12542,Serving,Loss,2nd,Wide,Grass,False,1
12544,Serving,Loss,2nd,Body,Grass,False,1
12545,Serving,Win,1st,Wide,Grass,False,1
12546,Serving,Win,1st,Wide,Grass,False,1
12547,Serving,Win,1st,Down the T,Grass,False,1
12548,Serving,Win,2nd,Body,Grass,False,1
12549,Receiving,Loss,1st,Down the T,Grass,False,1
12550,Receiving,Loss,1st,Wide,Grass,False,1
12551,Receiving,Loss,1st,Body,Grass,False,1
12553,Serving,Win,2nd,Wide,Grass,False,1
12554,Serving,Win,1st,Down the T,Grass,False,1
12555,Serving,Win,1st,Wide,Grass,False,1
12556,Serving,Loss,2nd,Wide,Grass,False,1
12557,Serving,Win,2nd,Wide,Grass,False,1
12558,Receiving,Loss,2nd,Wide,Grass,False,1
12559,Receiving,Win,2nd,Wide,Grass,False,1
12560,Receiving,Loss,1st,Wide,Grass,False,1
12561,Receiving,Win,2nd,Down the T,Grass,False,1
12562,Receiving,Loss,2nd,Down the T,Grass,False,1
12563,Receiving,Win,1st,Wide,Grass,False,1
12564,Receiving,Win,2nd,Body,Grass,False,1
12565,Receiving,Loss,1st,Down the T,Grass,False,1
12566,Receiving,Win,1st,Wide,Grass,False,1
12567,Receiving,Loss,2nd,Wide,Grass,False,1
12569,Receiving,Win,2nd,Wide,Grass,False,1
12570,Receiving,Win,1st,Down the T,Grass,False,1
12571,Receiving,Loss,1st,Wide,Grass,False,1
12572,Receiving,Loss,1st,Wide,Grass,False,1
12573,Receiving,Loss,1st,Wide,Grass,False,1
12574,Serving,Loss,2nd,Body,Grass,False,1
12575,Serving,Win,2nd,Wide,Grass,False,1
12576,Serving,Win,2nd,Wide,Grass,False,1
12577,Serving,Loss,2nd,Body,Grass,False,1
12578,Serving,Win,1st,Down the T,Grass,False,1
12579,Serving,Win,1st,Down the T,Grass,False,1
12580,Receiving,Win,1st,Down the T,Grass,False,1
12581,Receiving,Loss,2nd,Down the T,Grass,False,1
12582,Receiving,Loss,1st,Wide,Grass,False,1
12583,Receiving,Win,1st,Down the T,Grass,False,1
12584,Receiving,Win,1st,Down the T,Grass,False,1
12585,Receiving,Win,1st,Wide,Grass,False,1
12586,Serving,Win,1st,Down the T,Grass,False,1
12587,Serving,Win,1st,Wide,Grass,False,1
12588,Serving,Win,1st,Down the T,Grass,False,1
12589,Serving,Win,2nd,Down the T,Grass,False,1
12590,Receiving,Loss,1st,Wide,Grass,False,1
12591,Receiving,Win,1st,Wide,Grass,False,1
12592,Receiving,Loss,1st,Wide,Grass,False,1
12593,Receiving,Win,2nd,Wide,Grass,False,1
12594,Receiving,Win,2nd,Body,Grass,False,1
12595,Receiving,Win,1st,Down the T,Grass,False,1
12596,Serving,Win,2nd,Down the T,Grass,False,1
12597,Serving,Win,1st,Wide,Grass,False,1
12598,Serving,Win,1st,Wide,Grass,False,1
12599,Serving,Win,1st,Wide,Grass,False,1
12601,Receiving,Loss,1st,Down the T,Grass,False,1
12602,Receiving,Loss,1st,Wide,Grass,True,1
12603,Receiving,Loss,2nd,Wide,Grass,False,1
12604,Serving,Win,2nd,Wide,Grass,False,1
12605,Serving,Win,1st,Wide,Grass,True,1
12606,Serving,Loss,1st,Wide,Grass,False,1
12607,Serving,Win,2nd,Down the T,Grass,False,1
12608,Serving,Loss,1st,Down the T,Grass,False,1
12609,Serving,Loss,1st,Down the T,Grass,False,1
12610,Serving,Win,1st,Wide,Grass,False,1
12611,Serving,Loss,1st,Down the T,Grass,False,1
12612,Serving,Win,1st,Down the T,Grass,False,1
12613,Serving,Loss,2nd,Down the T,Grass,False,1
12615,Serving,Win,1st,Down the T,Grass,False,1
12616,Serving,Loss,1st,Body,Grass,False,1
12617,Serving,Win,1st,Body,Grass,False,1
12618,Serving,Win,1st,Down the T,Grass,False,1
12619,Serving,Loss,2nd,Down the T,Grass,False,1
12620,Serving,Win,1st,Down the T,Grass,False,1
12621,Serving,Loss,2nd,Down the T,Grass,False,1
12623,Serving,Win,1st,Body,Grass,False,1
12624,Receiving,Loss,1st,Wide,Grass,False,1
12625,Receiving,Loss,2nd,Down the T,Grass,False,1
12626,Receiving,Win,2nd,Body,Grass,False,1
12627,Receiving,Loss,1st,Down the T,Grass,True,1
12628,Receiving,Loss,2nd,Body,Grass,False,1
12629,Serving,Loss,1st,Down the T,Grass,False,1
12630,Serving,Win,1st,Wide,Grass,False,1
12631,Serving,Loss,2nd,Body,Grass,False,1
12632,Serving,Win,2nd,Down the T,Grass,False,1
12633,Serving,Win,1st,Wide,Grass,False,1
12634,Serving,Loss,1st,Down the T,Grass,False,1
12635,Serving,Loss,1st,Wide,Grass,False,1
12636,Serving,Win,1st,Down the T,Grass,False,1
12637,Serving,Loss,2nd,Body,Grass,False,1
12638,Serving,Win,1st,Down the T,Grass,False,1
12639,Serving,Win,2nd,Wide,Grass,False,1
12640,Serving,Win,2nd,Body,Grass,False,1
12641,Receiving,Loss,1st,Body,Grass,False,1
12642,Receiving,Loss,1st,Down the T,Grass,False,1
12643,Receiving,Loss,2nd,Wide,Grass,False,1
12644,Receiving,Loss,2nd,Body,Grass,False,1
12645,Serving,Win,2nd,Body,Grass,False,1
12646,Serving,Loss,1st,Wide,Grass,False,1
12647,Serving,Loss,1st,Down the T,Grass,False,1
12648,Serving,Win,2nd,Down the T,Grass,False,1
12649,Serving,Win,1st,Wide,Grass,False,1
12650,Serving,Win,1st,Down the T,Grass,True,1
12651,Receiving,Loss,1st,Wide,Grass,False,1
12652,Receiving,Win,2nd,Body,Grass,False,1
12653,Receiving,Loss,1st,Down the T,Grass,False,1
12654,Receiving,Win,2nd,Down the T,Grass,False,1
12655,Receiving,Loss,1st,Down the T,Grass,True,1
12657,Serving,Win,2nd,Body,Grass,False,1
12658,Serving,Win,2nd,Down the T,Grass,False,1
12659,Serving,Loss,2nd,Wide,Grass,False,1
12660,Serving,Loss,1st,Down the T,Grass,False,1
12661,Serving,Loss,1st,Down the T,Grass,False,1
12662,Serving,Loss,1st,Wide,Grass,False,1
12664,Receiving,Loss,2nd,Down the T,Grass,False,1
12665,Receiving,Win,2nd,Down the T,Grass,False,1
12666,Receiving,Win,1st,Down the T,Grass,False,1
12667,Receiving,Win,1st,Body,Grass,False,1
12668,Receiving,Loss,1st,Down the T,Grass,False,1
12669,Receiving,Win,2nd,Body,Grass,False,1
12670,Receiving,Win,2nd,Body,Grass,False,1
12671,Serving,Win,1st,Wide,Grass,False,1
12672,Serving,Loss,2nd,Down the T,Grass,False,1
12673,Serving,Win,1st,Wide,Grass,False,1
12674,Serving,Win,1st,Wide,Grass,False,1
12675,Serving,Win,1st,Down the T,Grass,True,1
12676,Receiving,Win,1st,Body,Grass,False,1
12677,Receiving,Loss,2nd,Body,Grass,False,1
12678,Receiving,Win,1st,Wide,Grass,False,1
12679,Receiving,Win,2nd,Body,Grass,False,1
12680,Receiving,Win,2nd,Down the T,Grass,False,1
12681,Serving,Win,2nd,Wide,Grass,False,1
12682,Serving,Win,1st,Down the T,Grass,False,1
12683,Serving,Loss,2nd,Wide,Grass,False,1
12684,Serving,Loss,1st,Down the T,Grass,False,1
12685,Serving,Win,2nd,Wide,Grass,False,1
12686,Serving,Win,1st,Down the T,Grass,False,1
12688,Receiving,Loss,2nd,Wide,Grass,False,1
12689,Receiving,Win,2nd,Body,Grass,False,1
12690,Receiving,Win,2nd,Body,Grass,False,1
12691,Receiving,Loss,1st,Down the T,Grass,False,1
12692,Receiving,Win,1st,Body,Grass,False,1
12693,Receiving,Win,2nd,Down the T,Grass,False,1
12694,Receiving,Win,1st,Wide,Grass,False,1
12696,Serving,Win,1st,Down the T,Grass,True,1
12697,Serving,Win,1st,Down the T,Grass,False,1
12699,Receiving,Win,1st,Wide,Grass,False,1
12700,Receiving,Win,2nd,Wide,Grass,False,1
12701,Receiving,Win,1st,Body,Grass,False,1
12702,Receiving,Win,2nd,Down the T,Grass,False,1
12703,Serving,Win,2nd,Wide,Grass,False,1
12704,Serving,Loss,2nd,Down the T,Grass,False,1
12705,Serving,Loss,2nd,Wide,Grass,False,1
12706,Serving,Win,1st,Wide,Grass,False,1
12708,Serving,Win,1st,Wide,Grass,False,1
12709,Receiving,Loss,1st,Wide,Grass,False,1
12710,Receiving,Win,1st,Wide,Grass,False,1
12711,Receiving,Loss,1st,Down the T,Grass,True,1
12712,Receiving,Win,2nd,Down the T,Grass,False,1
12713,Receiving,Win,2nd,Body,Grass,False,1
12714,Receiving,Loss,1st,Wide,Grass,False,1
12715,Receiving,Win,2nd,Body,Grass,False,1
12716,Receiving,Loss,2nd,Body,Grass,False,1
12717,Receiving,Loss,2nd,Wide,Grass,False,1
12719,Receiving,Loss,1st,Down the T,Grass,False,1
12720,Receiving,Win,2nd,Down the T,Grass,False,1
12721,Receiving,Win,1st,Wide,Grass,False,1
12722,Receiving,Win,2nd,Wide,Grass,False,1
12724,Serving,Win,2nd,Down the T,Grass,False,1
12725,Serving,Win,2nd,Wide,Grass,False,1
12726,Serving,Loss,2nd,Wide,Grass,False,1
12727,Serving,Loss,2nd,Body,Grass,False,1
12728,Serving,Loss,1st,Down the T,Grass,False,1
12729,Serving,Loss,2nd,Wide,Grass,False,1
12730,Serving,Win,1st,Wide,Grass,False,1
12731,Serving,Win,2nd,Wide,Grass,False,1
12732,Serving,Win,1st,Wide,Grass,False,1
12733,Receiving,Loss,2nd,Body,Grass,False,1
12734,Receiving,Loss,1st,Down the T,Grass,False,1
12735,Receiving,Loss,2nd,Body,Grass,False,1
12736,Receiving,Loss,1st,Down the T,Grass,False,1
12737,Serving,Win,1st,Down the T,Grass,False,1
12738,Serving,Loss,1st,Down the T,Grass,False,1
12739,Serving,Win,1st,Down the T,Grass,False,1
12740,Serving,Win,1st,Down the T,Grass,False,1
12741,Serving,Win,2nd,Wide,Grass,False,1
12742,Receiving,Win,2nd,Wide,Grass,False,1
12743,Receiving,Win,1st,Down the T,Grass,False,1
12744,Receiving,Loss,1st,Wide,Grass,False,1
12745,Receiving,Loss,1st,Wide,Grass,False,1
12746,Receiving,Win,2nd,Wide,Grass,False,1
12747,Receiving,Win,2nd,Wide,Grass,False,1
12748,Serving,Loss,2nd,Body,Grass,False,1
12749,Serving,Win,1st,Wide,Grass,False,1
12750,Serving,Loss,2nd,Body,Grass,False,1
12751,Serving,Win,1st,Body,Grass,False,1
12752,Serving,Loss,2nd,Wide,Grass,False,1
12753,Serving,Win,1st,Down the T,Grass,False,1
12754,Serving,Loss,2nd,Wide,Grass,False,1
12755,Serving,Win,2nd,Down the T,Grass,False,1
12756,Serving,Win,1st,Wide,Grass,False,1
12758,Receiving,Loss,1st,Wide,Grass,False,1
12759,Receiving,Loss,2nd,Wide,Grass,False,1
12760,Receiving,Win,2nd,Down the T,Grass,False,1
12761,Receiving,Win,1st,Wide,Grass,False,1
12762,Receiving,Loss,2nd,Down the T,Grass,False,1
12763,Receiving,Loss,2nd,Down the T,Grass,False,1
12764,Serving,Win,1st,Down the T,Grass,False,1
12765,Serving,Win,2nd,Body,Grass,False,1
12766,Serving,Win,1st,Down the T,Grass,False,1
12767,Serving,Loss,2nd,Down the T,Grass,False,1
12769,Receiving,Loss,1st,Wide,Grass,True,1
12770,Receiving,Win,1st,Wide,Grass,False,1
12771,Receiving,Win,2nd,Body,Grass,False,1
12772,Receiving,Loss,2nd,Down the T,Grass,False,1
12773,Receiving,Win,2nd,Body,Grass,False,1
12774,Receiving,Win,2nd,Down the T,Grass,False,1
12775,Receiving,Loss,1st,Down the T,Grass,True,1
12776,Receiving,Loss,2nd,Down the T,Grass,False,1
12777,Receiving,Loss,2nd,Body,Grass,False,1
12778,Receiving,Loss,1st,Wide,Grass,True,1
12779,Serving,Loss,2nd,Wide,Grass,False,1
12780,Serving,Win,1st,Wide,Grass,False,1
12781,Serving,Loss,2nd,Wide,Grass,False,1
12782,Serving,Win,1st,Wide,Grass,False,1
12783,Serving,Win,2nd,Body,Grass,False,1
12784,Serving,Win,1st,Wide,Grass,False,1
12785,Receiving,Loss,2nd,Body,Grass,False,1
12786,Receiving,Loss,2nd,Down the T,Grass,False,1
12787,Receiving,Loss,1st,Wide,Grass,True,1
12788,Receiving,Win,2nd,Wide,Grass,False,1
12789,Receiving,Loss,1st,Down the T,Grass,False,1
12790,Serving,Win,1st,Body,Grass,False,1
12791,Serving,Win,2nd,Down the T,Grass,False,1
12792,Serving,Loss,1st,Wide,Grass,False,1
12793,Serving,Loss,1st,Wide,Grass,False,1
12794,Serving,Win,1st,Down the T,Grass,True,1
12795,Serving,Loss,1st,Wide,Grass,False,1
12796,Serving,Win,1st,Down the T,Grass,True,1
12797,Serving,Loss,2nd,Body,Grass,False,1
12798,Serving,Win,2nd,Body,Grass,False,1
12799,Serving,Loss,2nd,Body,Grass,False,1
12800,Serving,Win,2nd,Wide,Grass,False,1
12801,Serving,Win,1st,Wide,Grass,False,1
12802,Receiving,Win,2nd,Body,Grass,False,1
12803,Receiving,Win,2nd,Body,Grass,False,1
12804,Receiving,Loss,1st,Wide,Grass,True,1
12805,Receiving,Loss,2nd,Down the T,Grass,False,1
12806,Receiving,Win,2nd,Down the T,Grass,False,1
12807,Receiving,Loss,1st,Down the T,Grass,True,1
12808,Receiving,Win,1st,Wide,Grass,False,1
12809,Receiving,Loss,1st,Down the T,Grass,False,1
12810,Receiving,Win,1st,Down the T,Grass,False,1
12811,Receiving,Loss,1st,Wide,Grass,False,1
12812,Receiving,Loss,1st,Wide,Grass,False,1
12813,Receiving,Loss,1st,Body,Grass,False,1
12814,Serving,Win,2nd,Body,Grass,False,1
12815,Serving,Win,1st,Wide,Grass,True,1
12816,Serving,Loss,2nd,Body,Grass,False,1
12817,Serving,Win,1st,Body,Grass,False,1
12818,Serving,Win,1st,Wide,Grass,False,1
12819,Receiving,Loss,2nd,Body,Grass,False,1
12820,Receiving,Loss,2nd,Body,Grass,False,1
12821,Receiving,Win,2nd,Wide,Grass,False,1
12822,Receiving,Loss,1st,Down the T,Grass,False,1
12823,Receiving,Loss,1st,Down the T,Grass,False,1
12824,Serving,Win,1st,Wide,Grass,False,1
12825,Serving,Win,2nd,Down the T,Grass,False,1
12827,Serving,Win,2nd,Down the T,Grass,False,1
12828,Receiving,Win,2nd,Body,Grass,False,1
12829,Receiving,Loss,1st,Body,Grass,False,1
12830,Receiving,Loss,2nd,Body,Grass,False,1
12831,Receiving,Loss,1st,Down the T,Grass,False,1
12832,Receiving,Loss,1st,Wide,Grass,True,1
12833,Serving,Loss,2nd,Down the T,Grass,False,1
12834,Serving,Win,2nd,Down the T,Grass,False,1
12835,Serving,Win,1st,Down the T,Grass,False,1
12836,Serving,Win,1st,Wide,Grass,False,1
12837,Serving,Win,1st,Wide,Grass,False,1
12838,Receiving,Win,1st,Down the T,Grass,False,1
12839,Receiving,Win,2nd,Wide,Grass,False,1
12840,Receiving,Win,2nd,Body,Grass,False,1
12841,Receiving,Loss,1st,Wide,Grass,False,1
12842,Receiving,Loss,1st,Down the T,Grass,False,1
12844,Receiving,Win,2nd,Body,Grass,False,1
12845,Receiving,Win,2nd,Body,Grass,False,1
